t,xN,yN,xGR,yGR,rN,rGR,aN,eN,omegaN,fN,hN,EN,aGR,eGR,omegaGR,fGR,hGR,EGR
16631871.4977371,-238721339051588,231084129515411.4,-240464911619853,266961457919981.4,332246523883213.4,359293464642909.6,295333938206668.4,0.5999999999999666,7.986759680898136e-14,2.372449168808344,5.008515806748839e+21,-224688794684219.2,386276546004086.4,0.690439568957494,0.0471338361503582,2.256890517108827,5.179455420157905e+21,-171789427267732.7
16675639.58062588,-239527157790379.4,230945889002025.2,-241334048588550,266983616412299.9,332730015126488.1,359892170574369.1,295333938206668.3,0.5999999999999668,7.970249067504895e-14,2.374432128705913,5.008515806748839e+21,-224688794684219.2,386317445226000.1,0.690458962374034,0.04721446912974978,2.258563060796749,5.179597072981166e+21,-171771240012678.4
16719407.66351466,-240331323355168.7,230806054536448.9,-242201908828098.2,267004336847323,333212514465361.7,360490056083733.2,295333938206668.4,0.5999999999999667,8.018308871506362e-14,2.376409339960492,5.008515806748839e+21,-224688794684219.2,386358069248973.3,0.6904781772197544,0.04729468221670516,2.260230252654388,5.179738065990311e+21,-171753178946129.5
16763175.74640343,-241133837390917.8,230664633993844,-243068493980967.8,267023626198220.6,333694022886811.1,361087122055360.4,295333938206668.3,0.5999999999999669,8.021903257187151e-14,2.378380839257211,5.008515806748839e+21,-224688794684219.3,386398420474494.6,0.6904972153240099,0.04737447839407882,2.261892126005408,5.179878403596733e+21,-171735242922350.8
16806943.82929222,-241934701545648.6,230521635197907.3,-243933805692293.3,267041491390811.2,334174541379649.6,361683369376799.2,295333938206668.5,0.5999999999999668,8.063967497987459e-14,2.380346662973188,5.008515806748839e+21,-224688794684219.1,386438501278565.1,0.690516078494356,0.04745386061888797,2.263548713888457,5.180018090173464e+21,-171717430808390.2
16850711.91218102,-242733917470291.2,230377065921319,-244797845609738.7,267057939303978.8,334654070934435.1,362278798938686.3,295333938206668.3,0.599999999999967,8.001451841187059e-14,2.382306847180803,5.008515806748838e+21,-224688794684219.2,386478314012013.8,0.6905347685168466,0.04753283182256813,2.265200049060236,5.180157130055565e+21,-171699741483909.6
16894479.99506982,-243531486818537,230230933886186.8,-245660615383364.6,267072976770085.9,335132612543382.6,362873411634647.4,295333938206668.6,0.5999999999999668,8.097657682950809e-14,2.384261427650943,5.00851580674884e+21,-224688794684219.1,386517861000803.6,0.6905532871563272,0.04761139491121815,2.266846163998552,5.180295527540521e+21,-171682173841022.2
16938248.07795861,-244327411246692.7,230083246764484.5,-246522116665498.8,267086610575381.6,335610167200275.9,363467208361199.2,295333938206668.6,0.5999999999999668,8.124323494964395e-14,2.386210439856204,5.00851580674884e+21,-224688794684219.1,386557144546337.1,0.6905716361567252,0.04768955276584891,2.268487090905317,5.180433286888628e+21,-171664726784129
16982016.16084741,-245121692413539,229934012178487.1,-247382351110608.3,267098847460406.5,336086735900383.7,364060190017653.2,295333938206668.4,0.5999999999999669,8.08504619377355e-14,2.388153918974045,5.008515806748839e+21,-224688794684219.2,386596166925756.6,0.6905898172413335,0.0477673082426284,2.270122861709513,5.180570412323385e+21,-171647399229759.3
17025784.24373621,-245914331980190.5,229783237701200.3,-248241320375175.2,267109694120391.9,336562319640374.6,364652357506022,295333938206668.6,0.5999999999999669,8.194134264007246e-14,2.390091899889911,5.008515806748841e+21,-224688794684219,386634930392239.7,0.6906078321130923,0.04784466417312161,2.271753508070123,5.180706908031864e+21,-171630190106413.4
17069552.326625,-246705331609959.5,229630930856786.8,-249099026117573.8,267119157205656.4,337036919418235.9,365243711730926.2,295333938206668.7,0.599999999999967,8.2230350880301e-14,2.392024417200314,5.008515806748842e+21,-224688794684219,386673437175290.8,0.6906256824548642,0.04792162336452757,2.273379061379019,5.180842778165082e+21,-171613098354407.5
17113320.4095138,-247494692968221.1,229477099120987.2,-249955469997951.1,267127243321997.3,337510536233192.9,365834253599504,295333938206668.9,0.599999999999967,8.248189894815303e-14,2.393951505215876,5.008515806748842e+21,-224688794684218.8,386711689481029.9,0.6906433699297059,0.04799818859992257,2.274999552763813,5.180978026838394e+21,-171596122925720.8
17157088.4924026,-248282417722282.8,229321749921537.2,-250810653678109.4,267133959031077.9,337983171085629.9,366423984021322.1,295333938206668.8,0.5999999999999669,8.22794661672814e-14,2.395873197964332,5.008515806748842e+21,-224688794684218.9,386749689492476.1,0.6906608961811377,0.04807436263848883,2.276615013090673,5.18111265813183e+21,-171579262783845
17200856.5752914,-249068507541254.7,229164890638580.3,-251664578821391,267139310850811.4,338454824977013,367012903908288.4,295333938206668.8,0.599999999999967,8.202395820050621e-14,2.3977895291935,5.008515806748841e+21,-224688794684218.9,386787439369828.9,0.6906782628334051,0.04815014821574991,2.27822547296711,5.181246676090478e+21,-171562516903635.1
17244624.65818019,-249852964095923.6,229006528605076.4,-252517247092565.5,267143305255740.5,338925498909814.3,367601014174566.1,295333938206668.6,0.5999999999999671,8.141033454575145e-14,2.399700532374207,5.00851580674884e+21,-224688794684219,386824941250742.6,0.6906954714917402,0.04822554804379677,2.279830962744716,5.18138008472483e+21,-171545884271164.8
17288392.74106899,-250635789058628.9,228846671107206.2,-253368660157719.2,267145948677413,339395193887437.6,368188315736489.4,295333938206668.6,0.599999999999967,8.129733614051342e-14,2.401606240703189,5.00851580674884e+21,-224688794684219,386862197250602.4,0.690712523742617,0.04830056481152261,2.281431512521877,5.18151288801115e+21,-171529363883580.3
17332160.82395779,-251416984103141.2,228685325384771.2,-254218819684146.8,267147247504753.8,339863910914144.9,368774809512481.3,295333938206668.6,0.599999999999967,8.093405663156724e-14,2.403506687105947,5.00851580674884e+21,-224688794684219.1,386899209462789.8,0.6907294211540025,0.04837520118483968,2.283027152146448,5.181645089891807e+21,-171512954748960.3
17375928.90684658,-252196550904542.8,228522498631590.4,-255067727340245.2,267147208084432.1,340331650994985.9,369360496422972.2,295333938206668.7,0.5999999999999669,8.144043016532878e-14,2.405401904239572,5.008515806748841e+21,-224688794684219,386935979958949.9,0.690746165275606,0.04844945980690708,2.284617911218402,5.181776694275628e+21,-171496655886175.1
17419696.98973538,-252974491139111.6,228358197995891.9,-255915384795409.6,267145836721226.6,340798415135727.1,369945377390320.7,295333938206668.5,0.5999999999999669,8.086644410948062e-14,2.407291924495532,5.00851580674884e+21,-224688794684219.1,386972510789254,0.6907627576391229,0.04852334329835207,2.286203819092425,5.181907705038246e+21,-171480466324748.4
17463465.07262418,-253750806484206,228192430580701.5,-256761793719931.6,267143139678384.8,341264204342783.8,370529453338734.9,295333938206668.4,0.599999999999967,8.003141924431496e-14,2.409176780002426,5.008515806748838e+21,-224688794684219.2,387008803982656.6,0.690779199758476,0.04859685425748619,2.287784904880508,5.18203812602243e+21,-171464385104721.8
17507233.15551297,-254525498618152.8,228025203444227.1,-257606955784899.3,267139123177980.7,341729019623151.8,371112725194196.8,295333938206668.4,0.599999999999967,8.015173783935549e-14,2.411056502628704,5.008515806748838e+21,-224688794684219.2,387044861547150.9,0.6907954931300517,0.04866999526052412,2.289361197454477,5.182167961038424e+21,-171448411276520.8
17551001.23840177,-255298569220137.3,227856523600238.3,-258450872662099.5,267133793401266.8,342192861984342.4,371695193884386.2,295333938206668.2,0.5999999999999671,7.955872812588317e-14,2.412931123985361,5.008515806748836e+21,-224688794684219.4,387080685470020.2,0.6908116392329343,0.04874276886179581,2.290932725448516,5.182297213864271e+21,-171432543900823.2
17594769.32129057,-256070019970095.3,227686398018444.1,-259293546023921.8,267127156489024.2,342655732434317.1,372276860338607.8,295333938206668.1,0.5999999999999672,7.965242783687269e-14,2.414800675428579,5.008515806748836e+21,-224688794684219.4,387116277718086.1,0.6908276395291357,0.04881517759395942,2.292499517261639,5.182425888246145e+21,-171416782048428.3
17638537.40417936,-256839852548607.1,227514833624864.7,-260134977543264.4,267119218541907.8,343117631981424.2,372857725487717.6,295333938206668.2,0.5999999999999671,7.946787719544548e-14,2.416665188062363,5.008515806748836e+21,-224688794684219.3,387151640237951.8,0.690843495463822,0.04888722396820847,2.294061601060147,5.182553987898665e+21,-171401124800129.4
17682305.48706816,-257608068636794.4,227341837302200.7,-260975168893442.8,267109985620789.2,343578561634336.6,373437790264053.5,295333938206668.2,0.599999999999967,7.973970346006077e-14,2.418524692741121,5.008515806748837e+21,-224688794684219.3,387186774956247.2,0.6908592084655366,0.04895891047448733,2.295619004780038,5.182681516505233e+21,-171385571246586.6
17726073.56995696,-258374669916218,227167415890198.7,-261814121748099.3,267099463747094.8,344038522401990.8,374017055601364.5,295333938206668.3,0.5999999999999671,8.029830657005934e-14,2.420379220072228,5.008515806748837e+21,-224688794684219.3,387221683779863.6,0.6908747799464205,0.0490302395816878,2.297171756129404,5.182808477718323e+21,-171370120488202.8
17769841.65284576,-259139658068778.8,226991576186012.7,-262651837781114.4,267087658903141.6,344497515293527.2,374595522434742.6,295333938206668.3,0.5999999999999673,8.037248998674663e-14,2.42222880041855,5.008515806748837e+21,-224688794684219.2,387256368596190.4,0.6908902113024294,0.04910121373785888,2.298719882590786,5.18293487515982e+21,-171354771635001
17813609.73573455,-259903034776619.7,226814324944562.3,-263488318666520.8,267074577032468.5,344955541318231.7,375173191700555.8,295333938206668.3,0.5999999999999672,8.040349821440845e-14,2.424073463900945,5.008515806748837e+21,-224688794684219.2,387290831273346.6,0.6909055039135451,0.04917183537040395,2.300263411423504,5.183060712421301e+21,-171339523806503.2
17857377.81862335,-260664801722029.9,226635668878886.7,-264323566078418.4,267060224040165.4,345412601485477.8,375750064336382.2,295333938206668.3,0.5999999999999673,8.002118530014468e-14,2.425913240400725,5.008515806748836e+21,-224688794684219.3,387325073660410.4,0.6909206591439875,0.04924210688628509,2.301802369665959,5.183185993064361e+21,-171324376131610.8
17901145.90151215,-261424960587351.6,226455614660495.8,-265157581690891.6,267044605793197.7,345868696804670.8,376326141280945.6,295333938206668.3,0.5999999999999673,7.997296051772875e-14,2.427748159562098,5.008515806748836e+21,-224688794684219.3,387359097587644.2,0.6909356783424216,0.04931203067221571,2.303336784137906,5.183310720620905e+21,-171309327748487.2
17944913.98440094,-262183513054887.4,226274168919717.9,-265990367177927.5,267027728120728.8,346323828285192.2,376901423474051.8,295333938206668.2,0.5999999999999676,7.998833982502899e-14,2.429578250794571,5.008515806748835e+21,-224688794684219.3,387392904866717.9,0.6909505628421607,0.04938160909485775,2.304866681442699,5.183434898593442e+21,-171294377804442.4
17988682.06728974,-262940460806810.6,226091338246042.9,-266821924213337,267009596814437.9,346777996936346.1,377475911856526.9,295333938206668.2,0.5999999999999677,7.968457293401886e-14,2.431403543275334,5.008515806748834e+21,-224688794684219.4,387426497290928.6,0.6909653139613685,0.04945084450101769,2.306392087969505,5.18355853045539e+21,-171279525455818
18032450.15017854,-263695805525076.8,225907129188463.5,-267652254470676,266990217628836.3,347231203767305.9,378049607370155.7,295333938206668.1,0.5999999999999674,7.920507992115391e-14,2.433224065951603,5.008515806748833e+21,-224688794684219.4,387459876635417.1,0.6909799330032558,0.04951973921783181,2.3079130298955,5.183681619651353e+21,-171264769867875.2
18076218.23306733,-264449548891337.2,225721548255811.8,-268481359623170,266969596281578.5,347683449787062.1,378622510957622.5,295333938206668.1,0.5999999999999677,7.920382078533333e-14,2.43503984754295,5.008515806748833e+21,-224688794684219.4,387493044657383.2,0.6909944212562769,0.0495882955529629,2.309429533188024,5.183804169597422e+21,-171250110214683.1
18119986.31595613,-265201692586854,225534601917093.1,-269309241343638.5,266947738453772,348134736004372.1,379194623562451.9,295333938206668.1,0.5999999999999677,7.941636423753239e-14,2.43685091654359,5.008515806748832e+21,-224688794684219.5,387526003096296.1,0.6910087799943213,0.04965651579478316,2.310941623606724,5.183926183681451e+21,-171235545679010.1
18163754.39884493,-265952238292417.2,225346296601816.8,-270135901304422.3,266924649790282.9,348585063427710.1,379765946128951.6,295333938206668.2,0.5999999999999676,7.975509065637189e-14,2.438657301224652,5.008515806748834e+21,-224688794684219.3,387558753674102.2,0.6910230104769033,0.04972440221255947,2.312449326705664,5.184047665263338e+21,-171221075452215.3
18207522.48173372,-266701187688262.9,225156638700322.9,-270961341177311.4,266900335900038.6,349034433065217.5,380336479602155.4,295333938206668.3,0.5999999999999673,8.003818306025693e-14,2.440459029636419,5.008515806748835e+21,-224688794684219.2,387591298095433.2,0.6910371139493485,0.04979195705664208,2.313952667835405,5.184168617675312e+21,-171206698734142.3
18251290.56462252,-267448542453994.1,224965634564106.5,-271785562633475.3,266874802356327.8,349482845924656.2,380906224927768.4,295333938206668.4,0.5999999999999674,8.043386857222963e-14,2.442256129610539,5.008515806748836e+21,-224688794684219.2,387623638047806.2,0.691051091642978,0.04985918255864016,2.31545167214507,5.184289044222193e+21,-171192414733014.6
18295058.64751132,-268194304268501.9,224773290506138.2,-272608567343393.7,266848054697097.1,349930303013360.9,381475183052112.2,295333938206668.3,0.5999999999999673,8.020094287509735e-14,2.444048628762213,5.008515806748836e+21,-224688794684219.2,387655775201826,0.6910649447752895,0.04992608093160545,2.316946364584374,5.184408948181678e+21,-171178222665331.8
18338826.73040012,-268938474809889.2,224579612801181.8,-273430356976789.5,266820098425244.7,350376805338193.2,382043354922071.4,295333938206668.3,0.5999999999999674,8.034286659769146e-14,2.445836554492354,5.008515806748836e+21,-224688794684219.2,387687711211381.2,0.6910786745501354,0.04999265437020908,2.318436769905639,5.184528332804597e+21,-171164121755768.3
18382594.81328891,-269681055755395.4,224384607686109,-274250933202563.1,266790939008911.4,350822353905496.9,382610741485041.7,295333938206668.3,0.5999999999999674,7.981895281950239e-14,2.447619933989725,5.008515806748835e+21,-224688794684219.3,387719447713841.4,0.6910922821579003,0.0500589050509183,2.319922912665777,5.184647201315187e+21,-171150111237071.8
18426362.89617771,-270422048781323.2,224188281360210.3,-275070297688727.5,266760581881768.6,351266949721053.6,383177343688878.4,295333938206668.4,0.5999999999999674,8.051826301214955e-14,2.449398794233046,5.008515806748836e+21,-224688794684219.2,387750986330247.9,0.691105768775673,0.05012483513217207,2.321404817228246,5.184765556911354e+21,-171136190349965.1
18470130.97906651,-271161455562966.4,223990639985503.8,-275888452102345.4,266729032443302.9,351710593790039.5,383743162481846.2,295333938206668.2,0.5999999999999674,7.949704751142728e-14,2.451173161993084,5.008515806748834e+21,-224688794684219.4,387782328665504.4,0.6911191355674176,0.05019044675455205,2.322882507764999,5.18488340276493e+21,-171122358343047.8
